sleep,work,mood,social,stress
5.650045847626393,3.1962611381195605,1,3,0
8.870510911894755,9.115987071965598,-1,1,0
8.750664962834879,7.931710171145353,-2,0,0
7.900756705136417,4.52602194933122,-1,1,0
4.8291240645055185,10.357287953744287,-2,0,2
3.8742052275041834,6.319961601366051,-1,1,1
5.242972757463436,5.644218259339567,-1,1,0
4.96737002188607,10.45312672671211,1,3,1
6.2825919008051665,8.746725415724981,-1,1,1
7.777503505372862,11.08433175307342,-1,1,1
8.220776163833719,8.668953333040793,1,2,0
8.146752469757796,9.667358921389038,1,1,0
5.478215586726873,10.528013066336516,2,3,0
7.279788889033756,3.492656723189432,2,1,0
5.22058808638321,9.984440629824423,1,3,1
3.834980487793505,8.52335833664619,0,2,1
7.358608960816182,3.625570168636739,-2,3,0
3.554051539133833,7.577201296818436,1,2,1
5.7505042310216865,3.742122701855585,2,2,0
5.311585981161416,9.623524815509,-1,2,1
7.313576461853689,7.9185154250809475,1,2,0
7.7143501001820844,11.582161836710675,1,2,0
5.172520497842061,4.648218344145929,2,3,0
7.963948579446694,8.454301072683407,2,2,0
5.116542182777136,4.904239211134422,0,2,0
5.954794979926087,8.526584862546585,2,2,0
7.4986018985777365,9.503847321247708,2,2,0
7.311061260736337,9.500738963965848,2,2,0
8.930526597717101,10.335665916143489,-1,0,1
4.738385633187625,10.681952051624851,1,1,1
7.142748524467703,3.6954455364045935,1,1,0
6.853250495516775,6.0894044136516365,2,2,0
8.533041499695164,9.184102683238251,0,2,0
4.359991779046813,7.48727658652091,2,0,0
7.634889899728131,4.7160835207931235,0,2,0
6.625477389478226,7.974386131500282,1,0,0
5.010662283833479,6.666920874895294,0,1,0
6.109392027809458,6.510344498888745,0,3,0
5.335771283883888,10.287783456920973,-2,1,2
6.686223715336535,6.668385004489631,0,3,0
8.389503359480663,3.2380905493238172,0,3,0
6.6311774142671105,3.5225700500198216,-1,3,0
6.9744733007962125,10.706196375224582,1,2,0
6.353113159130902,11.645407290112692,2,0,1
3.7814102854501175,9.195684028101368,-2,3,2
4.780722062818518,6.279314646900722,0,0,0
6.206009511876456,11.447402842152547,-1,1,2
5.2062940605958765,8.965227777381623,-1,3,1
4.499699787686568,10.59900194279404,2,1,1
6.272730630551411,9.892670736333084,2,0,0
5.275453863963177,6.412253841953332,1,0,0
4.919592037453781,7.308319807657069,0,1,0
6.051919795922094,4.675189389312895,-1,0,0
4.233063419451952,5.628126903966606,-2,1,1
8.60260153191474,10.003130951578695,1,0,0
8.272361538555813,11.045805526947975,0,2,0
7.391913221572944,9.520143809262706,2,1,0
4.0841760517365095,7.186563269909745,0,3,0
7.767324899583311,3.7785834204577275,2,3,0
7.943765304599604,3.512531538286034,0,3,0
7.722705397428857,6.368930081515685,-2,0,0
4.126812379155826,7.174395468908968,1,1,0
7.041493763872706,8.482085599919671,2,0,0
8.088786376621691,3.058405692482975,-2,3,0
6.675443706708172,11.907506014196757,-1,2,2
7.05524056375449,6.275449950636386,-2,3,0
6.020999136844684,10.632851974210093,-2,3,2
6.40789025936229,7.814700350988639,-2,3,0
3.6890727209344885,4.173955090800119,2,2,0
7.014296620853065,10.178089972810696,-1,2,1
3.9479596709013753,9.388443674278886,1,1,1
5.892580268871228,7.746924764363052,-2,2,1
5.109603037170743,7.63097782200402,2,1,0
6.499853726164422,3.7873164517583526,2,2,0
4.233789845377639,8.902640537164867,1,1,1
7.30403871085325,11.201206401788697,0,3,1
7.872563453106587,3.8392042729922253,-1,2,0
4.398449473587361,5.371603055840144,-1,0,0
4.0737219804353515,11.120771760978888,-2,0,2
4.300335155330475,5.55909518837814,0,1,0
8.32420159044176,8.885493049619337,-1,2,0
6.405040939659958,7.813363484488297,-2,2,1
6.069935478041264,8.366948445034758,0,0,1
4.086915005062949,6.742100114195278,2,2,0
7.07255803716329,5.6999232349834,-2,2,0
8.273997755422995,3.436801056567021,0,1,0
8.05502228127899,9.698528453647477,1,3,0
6.943300899394407,9.71484115974804,-1,0,1
3.914032941584205,9.036531660708508,-2,3,2
4.1181836494680715,8.792704093076585,2,2,0
3.7711994291040356,5.193454189507736,-2,2,1
4.916135690708581,3.201104403896621,-1,1,0
4.246138069382077,10.278438571968957,-1,3,2
4.930264221388386,7.420246821262442,0,3,0
5.617819306454289,5.761543176323565,2,1,0
8.686405312391246,3.9173871610251307,0,3,0
6.857068328799306,3.5644943181124957,2,1,0
8.092355821256293,6.139800496156596,-2,1,0
7.406933253917828,10.242633582902464,-2,2,1
4.118767217896474,11.268513744004474,0,2,2
7.547562235056718,11.070762281517583,1,2,0
5.013043848575185,11.280007512746893,-1,1,2
7.015093158470885,11.169528088164084,0,2,1
5.375290855036437,7.745022764403562,0,0,1
8.987197447955626,4.9747407470121345,-2,0,0
4.949533137232278,10.182419245531383,-1,2,2
5.035217589258483,4.923416773673211,0,1,0
8.61869740559319,5.404865490809122,-2,0,0
3.6355442254997747,5.099288896402936,-2,2,1
7.331789433302583,7.634841633262252,0,0,0
7.489295149047329,5.896447573521719,0,0,0
8.100082175757196,4.387404446628073,-2,0,0
8.859416208511615,7.078560707044941,0,3,0
8.865810555361588,10.865165149066502,-1,0,1
3.8590221666155515,8.13497569454975,-2,2,2
8.020116275140964,10.905020452988284,-2,0,1
7.054704635115597,4.762849665712237,0,2,0
7.060381739052001,4.502764863052986,0,0,0
4.205924596380822,8.180194131285782,0,0,1
7.076029415451093,7.169960113916457,-1,3,0
8.903654193306863,8.941553774822612,-2,0,1
8.515002132466957,10.151641119241035,1,2,0
5.915218634426678,9.761765660869589,-1,3,1
3.719713853073519,11.48035056292705,-1,3,2
5.492614195001126,6.584307682413104,-2,0,1
8.045146713803053,4.857480680233627,1,0,0
7.358245058058413,7.958213759530972,-2,1,1
6.02639010576676,3.9966880817206705,-1,0,0
3.803058443373571,5.599660109984683,0,1,0
5.847921003028164,4.8709924973683005,-2,2,0
6.079637168448359,6.569073451173728,-2,0,1
8.607055430917747,4.000949175019938,0,0,0
7.025973569701877,3.2865757009328807,1,1,0
5.214091041600569,8.911146041670285,1,1,1
6.389250454478967,8.492240804608244,-2,3,1
3.8633041930218806,9.37523042434795,0,3,1
8.849125296073552,8.943477962442095,-2,0,1
5.480329460618993,4.0286521302814515,0,2,0
6.128270452022247,5.619709932380816,-1,3,0
5.454061858303074,4.165739489103171,0,3,0
7.253814515639101,10.586751618437068,-2,3,1
7.142276870812761,9.72213289819971,2,1,0
7.434272707910246,4.8137430262641825,1,0,0
4.974787762865565,6.071783164409041,-2,1,1
5.236176646402363,11.699534930377927,0,2,2
4.188881771029144,8.347434220916863,0,1,1
7.105304845153619,10.210400375710416,1,0,1
3.718884200346089,5.381319312918562,-2,1,1
6.787252845379025,4.890476281613747,2,2,0
8.283327366683986,10.055252359618937,-1,0,1
8.399576815592985,9.172852097082961,2,0,0
5.969707682034789,9.128801362905874,-1,0,1
6.026170285171906,7.973711236462745,-1,0,1
3.9233305065440955,8.07220508498894,-2,2,2
7.189207639936697,9.621277547756284,-1,0,1
8.01692681205065,5.4300223300907575,0,2,0
4.8456028003259215,6.174916192712602,-1,2,0
5.817154848983506,10.844730934680495,-1,1,2
8.113616352208986,5.77978680910942,1,1,0
8.324162572142583,7.916786142413692,1,0,0
4.8374898914532425,9.323755176060157,-2,3,1
6.528138489977503,11.99932344149859,-2,3,2
4.558712328497049,6.9176219834579875,0,0,1
4.060333202767561,6.852835889624494,1,2,0
8.511162757655766,10.583295414903008,2,1,0
8.012791273276601,10.24952800133877,-2,0,1
7.680191959917456,9.579682935610936,-2,0,1
3.7682147534722725,7.16906673668126,1,2,0
8.140508359906416,5.915452081446443,1,1,0
5.909242417479611,8.478574343263638,0,3,0
5.383173178127228,10.886009638184769,1,3,1
6.50561998563957,10.95399712387728,-1,0,2
4.002442834979557,3.976485105633946,2,0,0
7.6615560214381935,6.855152554318356,-1,0,0
6.7033929228856275,7.182497605788745,-1,0,0
4.526245532802421,11.798538307713779,-1,0,2
4.53527709872975,9.10198213718326,-2,3,2
4.513367583649709,6.6652177553586345,-1,0,1
3.813513131535637,3.234520973870337,-2,1,0
6.732891471544266,8.088466440892763,1,2,0
8.121914976736795,3.8646837807452052,2,3,0
3.596240176930637,10.510049616129868,2,2,1
3.7695255473420044,9.772667945133259,-1,2,2
6.6502365217782025,7.144582439173609,2,0,0
8.007226269623288,6.862897015875298,-2,2,0
5.297063898127485,11.076050690118919,1,1,1
5.422879193442472,5.596125153763156,-1,0,0
6.779905736232267,5.241179658960937,0,3,0
5.008170890182808,11.452776895431859,2,1,1
3.6463460134272627,10.283212530781343,2,3,1
7.543756849558778,10.385630337604752,-1,0,1
6.941074521177992,4.75674432848333,2,0,0
6.694157994806125,4.289663922878409,2,3,0
7.579262709455027,3.234265948354214,0,2,0
7.213769606591207,5.13337358026812,-2,3,0
4.632350934980766,9.967714425428923,-1,1,2
5.438645758188431,5.160345768877348,-1,2,0
4.1936057792324375,9.561929552353885,0,0,2
4.214213573798346,5.267174388306794,0,1,0
7.219076604960966,6.557632481556045,-2,1,0
8.22230058840374,11.848460609202675,1,0,1
8.795029211236265,5.2033055815572204,-1,2,0
6.955909146521944,6.387335645684409,2,0,0
4.5125572784852634,5.7097846241869235,-2,1,1
4.081076899969119,3.9866248769700205,-1,1,0
7.970680343452168,7.4090472791774244,-2,1,0
6.683160619979996,6.408215969997021,1,0,0
6.90056761557546,9.25398377226552,-1,3,0
7.798041488150901,10.358350922563915,2,1,0
7.368024752528484,7.898247430460747,-1,1,0
8.089520390708532,3.289767798786032,-2,2,0
3.8091764800293317,8.570301206112493,1,3,1
7.611363502105776,3.498516570188453,-2,2,0
8.179690165271525,8.547206912391225,-2,1,0
5.073742733520729,9.165269543422696,0,3,1
7.022460006962891,4.779908648557666,-2,2,0
5.227891351103347,10.37411533849594,1,0,1
8.768840865653498,11.199766184166437,2,2,0
3.6838296483952706,10.317782677024377,0,3,2
6.688860641081252,5.74598271190874,-2,2,0
4.415769508772333,8.279787112010709,-1,3,1
7.4172111284743725,11.23333634272105,0,3,1
4.467396558802641,5.885982536005649,1,2,0
4.794607940440967,10.380250400388825,-1,2,2
6.219039460751669,3.085276181355269,1,0,0
8.53159222498283,3.0328203250620867,-1,2,0
4.66442904681384,9.837404943050707,2,3,0
4.2933201161495695,9.853028239144091,1,1,1
7.674372575197168,10.100794690670643,-1,2,1
6.2534074278366205,11.370241540993462,1,2,1
8.514818118099743,4.061156806382558,0,3,0
4.306380064379132,5.087864864853195,1,1,0
7.052603411626716,11.133524283364268,1,0,1
4.780835303834983,4.59512577995118,-1,1,0
4.362182357584016,9.140063408189256,1,3,1
7.258861783364988,7.774167000367338,2,3,0
6.765265409498033,3.7487430916635653,-2,3,0
7.651551020992822,5.567372957473795,0,3,0
5.202044170454003,7.683349947968711,-1,1,1
5.963844110102045,10.671151050154506,1,1,1
5.7300942198173015,9.367846406532063,1,1,1
8.912492051815828,8.596948453094399,1,2,0
5.1073692620666336,7.464296009472733,0,3,0
5.121494810907218,5.688155854327208,-2,2,0
5.450015148557341,4.0732042018733505,2,2,0
6.605267447096768,6.68168431109486,2,2,0
4.887775093450599,3.256666445201633,-1,0,0
8.534094672086006,4.899503003401655,-2,2,0
4.961270606764449,6.892350382853938,-2,3,1
8.426986523581071,6.767446671047235,0,2,0
4.069112850056215,3.3986588789729315,1,3,0
7.111094863198088,8.30154138172762,-2,0,1
8.48842035141034,7.947158302679126,1,1,0
4.428121911190263,3.702938736188216,0,3,0
8.825798280545904,11.488467472143954,-1,2,1
5.990858482285314,3.894445010557741,-1,3,0
8.701433096425635,10.693507361136025,1,2,0
7.222510239965258,3.0027875872350536,1,1,0
5.158727784304533,10.940529855408448,-2,3,2
4.535663887044086,3.177477589838813,0,2,0
5.170542754238046,9.820308287029043,-1,3,1
4.011595750944712,6.2552173017022765,-2,1,1
4.291273814888314,9.643951201226878,2,1,1
4.075632421905646,6.615706848824806,-2,1,1
5.826189490578567,3.6381713009865755,1,3,0
7.875681069416725,9.907560258558277,2,3,0
4.277609548189871,3.6412741678922846,-2,2,0
4.216762382447847,11.299083923650961,0,1,2
7.0388592223453195,3.4587663221249523,-1,2,0
4.584506400824365,7.313927499943639,2,3,0
4.036855209599453,9.50730987765716,0,0,2
4.417667180130677,6.539218183128339,-2,1,1
8.580522677322268,4.9551012713319125,1,2,0
8.01809189026905,9.831818652564245,1,1,0
5.447355092953018,10.058652343098537,0,2,1
7.107014220300661,11.304254855589305,1,2,1
6.455016205174209,6.3854859938796995,-1,0,0
7.2241834491541015,7.556265610475942,0,3,0
7.254691338545176,6.268155985614648,0,1,0
6.958037082829961,5.313736396662314,1,3,0
4.9635575269551975,9.759296653838478,0,2,1
3.7145353141954995,6.0568666051525994,-2,3,1
6.005617300945598,6.853344977931169,2,0,0
8.40035636579887,6.63306291861625,2,3,0
6.6322349218521675,9.413951030820712,1,2,0
8.078150729360495,11.260160634996119,-1,2,1
8.953933886286755,9.000804551766397,-1,0,0
4.39988912276052,7.244243364848093,1,1,0
7.304777015280903,10.01284603264995,1,0,0
7.208614655350136,8.768741917099238,0,1,0
8.889754960470531,3.5454932140603215,-1,2,0
8.920804036740403,3.8609722777695747,2,3,0
7.2767323644827115,3.3412524966627,1,2,0
4.839881355902069,7.111346935856878,2,0,0
7.892057109718294,10.432680909050685,2,0,0
4.08866023816071,5.817748524162169,-1,3,0
7.793846172943958,6.457441647832335,2,0,0
8.506078682795831,11.185293975311016,0,2,0
5.605583671226394,10.532131007849895,0,3,1
6.968494122406943,8.985433011443039,-1,1,1
5.865785026532545,5.401234038830262,0,0,0
5.9077078024347065,4.053373344195991,1,1,0
5.20703989009466,3.144529404121023,-1,3,0
7.691712912476786,3.963096053439788,2,0,0
8.648971102915779,5.633367992615485,1,3,0
8.674129725789536,7.966110572215461,-1,0,0
4.461297066812136,3.576000744771482,2,0,0
8.311090073111114,4.226050004866041,2,0,0
7.555872927849172,4.62972632077147,2,3,0
4.890605703796591,8.687838836849757,2,3,0
3.87006537106833,8.54210819082112,2,2,0
4.973984967864078,7.956891537349376,-1,2,1
8.517145302298392,5.2545128222634565,0,3,0
6.982482711926748,6.340077220968588,2,3,0
7.4658006349382955,3.870207447039687,1,0,0
4.914337931100027,5.0381454338224945,-1,2,0
7.456634855661512,11.079347038253225,-2,2,1
3.6546682845285807,11.817225717922456,0,3,2
5.564267401751576,8.828936270762652,1,2,0
6.947143416982822,11.251409628210782,2,3,0
4.303531110477262,8.784677103612825,-1,2,1
8.026519659458142,3.298768374949229,-1,1,0
4.792672143465553,11.970863264877682,2,1,1
7.087546120501454,3.8905707151788143,1,2,0
5.728584284164313,9.143776213005546,-1,3,1
6.7782397751270596,5.2755258276731105,0,1,0
4.090978039458995,6.527830016162641,1,0,0
3.5930203995688403,8.813407663208444,2,3,0
8.502604350591657,6.928386143769363,1,1,0
4.982965048219505,5.254914530380154,1,0,0
8.008223515292524,6.010015681904923,-2,1,0
8.996426652597101,6.073933052308587,2,1,0
4.6628719189940115,11.633915140573924,0,0,2
4.958439076508456,10.187517143311059,2,0,1
7.145728831990661,7.126938943314601,-2,2,0
8.809967490303418,4.798388283072277,2,1,0
8.536978915049092,10.299144992363903,2,0,0
6.265815360360717,4.4146422444753615,0,2,0
7.873106553896986,4.894159954278031,-2,0,0
4.246602192049456,6.29412052656136,2,2,0
8.875910013122068,10.923133762667911,2,2,0
8.803942787197926,4.186080017706992,-1,0,0
4.4005092683354405,4.1001077356907345,2,0,0
5.146827186417086,7.445774894747394,0,1,0
4.050852486287218,5.487694869843072,-1,1,0
4.994446793939988,8.118551474833438,-2,2,1
7.987756841783637,7.0647301621490115,1,0,0
5.580735839408927,6.914631957160951,0,1,0
3.986183319307171,4.007756734382939,-2,2,0
5.382240386283975,4.269447212248561,-1,1,0
8.897608338327041,10.38970719702165,1,2,0
6.963259773925616,10.9729446381457,-2,1,2
5.788885205233868,5.112151795967252,0,0,0
4.415961824234985,4.021144513722922,-1,3,0
8.92397238506032,3.4807500474105955,0,3,0
8.014669550947207,8.47467852367707,0,2,0
5.048125163480057,9.43817891250185,-1,3,1
3.885377826466542,6.35528990282885,2,3,0
3.8114405655765693,9.117082807415755,0,2,1
4.162079822280436,9.416629340035735,-1,3,1
6.694227209879319,11.418080532572148,0,1,1
8.608198816630207,3.5838627405159653,2,1,0
6.232088854032915,4.730625509079719,-1,1,0
8.136200153509083,3.6167338883728934,-2,0,0
5.952376409228943,10.811945400024996,-2,1,2
7.397209501723038,10.133284440302116,-2,3,1
7.525300055075754,8.171778635596551,1,3,0
4.456800382468362,3.7529706904606486,0,1,0
5.486688324366964,5.459811227883477,0,0,0
7.005161860959132,5.679478632526653,-1,1,0
3.888831345014014,8.046688764138754,1,0,1
5.488471032696261,5.322395046330439,0,0,0
6.441397064546559,3.6566387752165936,-1,1,0
8.979234711745512,9.576860716679693,2,0,0
6.109934594423424,5.691721904898702,0,3,0
7.9883121641287795,7.071367593209706,0,1,0
5.8763700678663975,4.148999714840748,2,3,0
7.880148974408399,10.222934730551216,2,0,0
6.774781408910596,8.089786892316518,0,2,0
8.376274928263191,11.114270635888765,2,1,0
5.760184037925605,7.459244067588,-1,2,0
6.823674309018134,11.472831046360918,0,2,1
6.96510274340355,11.026813839431934,0,2,1
5.795606179902603,8.188138708133106,-2,2,1
4.293716240281149,11.40504094334877,0,3,2
4.014576738017846,5.90779872565097,-2,1,1
3.591693528297982,6.290779464337902,2,3,0
8.30443845334868,3.4093015617543325,2,0,0
4.80061201731282,8.302808160874678,-1,1,1
4.663287121049724,9.4973157293604,-2,1,2
7.54819470234336,9.961672712178927,0,3,0
5.260088621980655,4.348346574414929,-2,0,0
6.283245808265101,6.997431650812503,2,2,0
4.39381085913601,4.591768908845241,2,0,0
8.778601468040831,8.95914613968824,-1,3,0
8.183697700094806,4.421517351795913,2,3,0
8.250842926307518,11.137473155604674,-2,3,1
5.737255617146029,5.07571181095272,0,2,0
7.6929866753894505,5.622620396594204,0,1,0
4.291318854643791,10.658156899358996,-2,0,2
3.5474045142547914,7.126208491311514,-1,0,1
3.609851129179155,3.2159635122006573,0,2,0
6.7263095557250825,7.451276260823812,-2,3,0
6.004671978863675,3.760890018421107,-2,0,0
6.349084418996858,11.868102468185796,2,1,1
3.5410472722947066,8.293004134100421,2,0,1
5.8247764081158415,5.308793558498806,-1,3,0
7.449374886604734,8.07345911592856,-1,0,0
5.934815360820897,3.6918039304357935,-1,3,0
7.527205634717222,10.199021738419354,-2,1,1
4.781604304182592,11.327952484777473,-2,2,2
7.97228102464949,10.869999493855435,2,3,0
6.736371822493988,6.075818420687066,0,3,0
4.6591970468644845,5.931913076790316,-1,0,1
4.801962617196081,3.3157885009467,1,2,0
6.954167555132454,8.86260322830825,-1,3,0
8.064667762668439,7.814143057708154,2,0,0
5.785952801160354,7.134117341946072,-2,1,1
4.920652360201757,11.168678580012363,2,2,1
8.268563838008301,4.510910109745617,2,0,0
7.180975604629592,3.086996400211641,2,2,0
5.964470180056921,3.659848069086889,1,3,0
6.18345107403616,5.01034294044632,1,0,0
4.6234105736501805,3.2995699433711128,-1,1,0
6.947414465356641,7.52559339578822,-2,1,1
5.473083807985887,5.826814097102202,2,0,0
8.976048471708921,4.624347072613194,0,0,0
6.141009333940383,9.750756674537959,-1,2,1
6.172370834042873,4.84006193609277,-1,0,0
6.612184830758695,9.18844590894414,2,2,0
8.542158017153106,6.14338415262875,-1,3,0
7.9044995492286265,7.606449845962991,2,0,0
5.981215383888127,11.404803358661878,-1,3,1
7.452845962850378,3.3361647133423156,-2,1,0
6.724295243294189,7.502380567297157,-1,2,0
6.208018767856869,10.689806642948565,-1,2,1
4.557736750313928,8.291768235333137,0,1,1
6.0516494490019,5.49183465268641,-2,3,0
4.85200222862416,6.579130216305309,-2,2,1
8.5316318241841,9.12239065855717,-2,1,1
5.344737474229908,11.017307048824227,-1,1,2
8.737452079933547,3.3695973637195045,1,1,0
6.431804095520912,3.643849397013388,-1,0,0
6.973494082718881,5.9254637124862874,2,3,0
6.486172444691302,5.095017159937311,0,1,0
4.211593393316855,5.384377976001654,-2,3,0
5.567016704543676,4.9914299876329284,2,2,0
4.0453036175269315,4.76242543969642,2,0,0
6.9262472430086,4.1756157018236255,1,1,0
5.957808073602414,11.405587186157142,-2,1,2
7.778917343640153,4.297705175155377,-1,1,0
4.712587645496534,4.839633972889826,-2,2,0
4.405113321361342,5.2163915158270715,0,0,0
5.734827270300723,11.397133858173785,-2,3,2
8.596219607701096,9.801427202409762,2,3,0
7.407319982568264,10.107294872839631,2,3,0
5.8040799363610525,3.9428243358464825,-1,3,0
6.344996933648709,10.526788875141044,-1,3,1
3.963171561474041,6.673737736356761,-1,3,1
8.915167430068621,5.365407235911499,0,3,0
7.1652401758220545,8.181750751682795,-2,0,1
5.069722376548824,10.399646152350606,1,0,1
6.721946168183844,10.007869359674185,-2,2,1
4.102153013379467,11.009977343230188,-1,1,2
8.81210167844171,11.353189674138996,0,0,1
4.461317433358513,5.143098642849746,-2,1,1
7.064166749303678,6.814721047523445,2,2,0
4.849999543964118,3.13165685284563,-2,0,0
7.446587604566947,10.91389493338554,2,2,0
7.7725175198215455,4.391149363272908,-2,0,0
7.203808509012879,10.753273311084248,-2,0,2
6.879747031403559,5.964485897879367,-2,3,0
8.408580016736064,6.313202309830244,-1,1,0
3.9324469104436695,3.3521902903547343,2,2,0
5.320031211791074,5.941909107887876,0,3,0
4.865581137969652,10.995273145211378,1,0,2
8.934076791359818,3.229926610094437,2,0,0
5.641643788167804,6.656947257420528,-1,2,0
7.529369845822193,3.28259666831467,2,1,0
7.265988401345525,6.338310825981584,0,2,0
4.6664468061255775,4.553765767022621,2,0,0
4.814487241163532,5.269965539415349,-1,3,0
5.047065099541688,10.89838535845277,-1,2,2
5.761200030426586,6.924442985597019,1,3,0
4.788787861077897,5.464181922617209,0,1,0
3.608083155107663,8.30404540155493,1,1,1
8.336661812439576,4.278962638493241,-2,3,0
8.810854072594863,5.334524466787703,-1,1,0
5.378637128673624,7.916231708425997,1,3,0
5.361787836840101,5.137707376632619,-1,3,0
3.5390049702590405,9.11214963660786,-1,3,2
7.241378785817057,7.4234217203357025,-2,1,0
8.039919426617459,9.947901632292218,-1,3,0
4.306345651980017,11.534200821502218,1,1,2
4.378164921519329,4.04224400412667,0,3,0
7.845457874842908,6.011985089860904,2,3,0
6.889599115947796,5.875941565905659,1,1,0
3.7467330669524435,4.360646274035288,-2,3,0
6.924008447542549,10.292728236001238,2,3,0
5.199047475640713,9.83890833634911,-1,1,2
5.5279883550896525,7.359829237509591,1,0,0
7.733522800632841,7.839937000151486,2,2,0
7.960143559699358,3.5358972420224664,1,1,0
5.701961447619069,7.99956617094341,-1,3,0
8.709341148034952,10.122073716176729,1,2,0
5.735544948736397,8.164448162254715,-2,2,1
7.745098193765605,5.387757331083771,2,3,0
6.161324955103424,9.007934451009035,2,3,0
8.436427795871463,6.253395869687229,2,0,0
8.492686840075983,7.903859558571617,1,3,0
3.9807924432909614,7.388088269510323,-1,2,1
8.650713322206242,6.4305750086866205,1,3,0
8.040441628362286,9.469901823547215,1,2,0
7.8522089287196675,10.954885007872935,2,1,0
4.605012368270374,3.0469126662923243,-1,1,0
7.928155648150657,11.402548673073305,0,2,1
8.175730040767704,7.603636224749025,-1,1,0
5.0903268394978305,9.306586923269386,1,0,1
8.73743043099278,10.700621095582894,-2,2,1
3.7742308051954034,7.203933230828429,-1,2,1
4.324500892859268,10.514766660284012,2,3,1
6.456696259283328,4.59857837509682,-2,0,0
6.666858591172703,4.43250781031833,0,3,0
7.048325458154968,8.917242319705382,0,0,0
3.5933302112350654,10.831287049965635,-2,0,2
8.782017260421718,11.031835597824355,0,0,1
3.745234510037792,8.79366412539522,-2,2,2
4.286840739978713,7.729403071883858,1,1,0
3.5770798463933136,5.982537789268646,-2,1,1
6.617721383117521,11.820003740393982,1,3,1
8.627467861565346,5.877261179996254,2,3,0
7.162709413442553,9.697674965084339,2,1,0
8.02461607664235,7.787836199145007,0,1,0
3.5730466190221906,8.47661108272812,-2,0,2
6.481084141638494,6.541324955297636,1,3,0
6.02759637628037,11.68340812925023,2,3,1
6.244323693214362,8.14514093489344,2,3,0
3.897172519343534,11.44008867412911,2,3,1
7.264394485881191,3.068322745565227,0,1,0
6.267712281722489,8.154035248720088,2,1,0
7.708318674236952,9.454682007527442,-1,2,0
6.1690984873394346,9.705721540459962,0,2,1
4.321598999245376,11.144791936035132,-2,1,2
7.065413247428021,3.0396144810340764,-1,0,0
4.448124991578414,3.002971433335288,0,1,0
8.298170098451482,7.250371147156938,0,0,0
6.872139314880828,3.2636433450483358,1,3,0
4.364621359563248,11.770792982961371,-1,2,2
8.792859316146638,4.9985865708725274,-1,0,0
6.351010048344263,7.253982564283603,-1,3,0
3.9009414852941027,3.5502386701100126,2,1,0
6.94758097428287,7.698435745541326,2,2,0
4.892593988570456,6.419605126326676,-2,1,1
7.920313985325164,3.4019402598950137,-2,3,0
7.9980214046140485,6.016118400266023,-2,3,0
8.884210457200641,6.522924182005701,2,1,0
6.26028242063477,11.90929342147446,1,3,1
6.0022628385025545,4.870972847274379,-2,3,0
7.644115829955643,7.903016538330897,0,0,0
4.228588609880596,11.885839942787658,2,1,2
6.508035325862183,10.128172871461217,1,1,1
6.50436180071968,11.940307507938801,0,2,1
3.9921021754571298,11.714684831941524,0,0,2
5.798912470288025,7.4058558788473885,2,0,0
8.193066392119611,9.267382648835092,-1,3,0
8.20884492097063,3.99398814247036,1,2,0
4.0458071570582455,6.9703394254212165,2,2,0
3.9989648551130696,10.281166880400278,-1,0,2
4.944825123510644,7.54801788879429,2,2,0
8.311213344046964,9.324291295355087,2,0,0
4.208964217904244,9.711761969858493,0,2,1
7.459982414450955,5.281222271186045,2,0,0
4.056410907872068,10.881294356483089,-1,0,2
6.92725819561304,7.138401878182611,0,3,0
5.458370145155296,4.891665932593893,-1,3,0
7.839026796312268,10.788742936095993,-1,2,1
4.7852974685394996,6.760369254956283,0,3,0
7.015610061644779,9.752811945417477,-1,1,1
4.796253940167367,7.932297649994336,-2,1,1
7.4251315571168455,6.436845770110503,2,2,0
8.305229190084118,10.288887735347124,0,0,0
4.19740989519718,8.260229384801518,0,3,1
8.26627628727527,6.515058921843286,-2,2,0
6.764663899278639,3.986380833016143,-2,1,0
4.199107699768632,11.059007823900371,-2,0,2
5.851480204478416,3.319226268074999,-2,3,0
4.384731614168039,10.768686135312507,1,0,2
7.351913388766132,6.239653723948399,0,0,0
7.6737747392987234,8.754048871512651,-1,3,0
4.0818808615003945,11.299797514521167,0,3,2
6.283769189820544,4.365359539535086,0,1,0
7.980437808142544,8.102554280749292,0,1,0
8.648896728530481,9.879895761331728,-2,0,1
6.324348267079735,9.818254494471518,-2,0,2
8.72653572986274,7.730687231395536,1,1,0
6.446289337508164,8.622655139158123,0,1,0
5.668047720299494,9.817742947195601,2,0,1
8.165117207040925,10.569248739816706,1,2,0
6.21140490751949,9.856317871882773,-2,2,1
6.095463808104877,6.186044488631184,0,2,0
6.1967186917540555,11.970537609519598,-2,3,2
8.1573175102836,6.9105242434737395,-1,1,0
8.075678479284287,3.2201823248304007,-2,2,0
5.719359958421162,6.263552564269158,-2,2,0
5.333149229287887,4.150046591164589,1,1,0
6.2056041322152105,4.092983541555375,-1,3,0
6.650248803554099,5.533815360962049,2,2,0
4.810854658453984,3.4803794475953476,2,3,0
7.866752965935748,9.196609695686067,2,3,0
6.175655211528326,3.6658999578171456,0,0,0
5.337250516309778,4.829605998923606,2,1,0
4.087515461301948,3.8360974304470745,0,0,0
4.813648382219839,3.5685095781272795,-2,2,0
8.72104644465791,5.409764989855875,2,0,0
5.178048277507396,8.14709070894333,1,1,0
4.428726091518694,11.682170008021576,-1,3,2
